day,volume,high_low,volatility,marketcap,up_or_down_pre,momentum,up_or_down,CPI CHNG Index,PCE DEFM Index,VIX Index,USGG10YR Index,USGG2YR Index,NYCNM1IR Index,CSIIUSD Index,ECSURPUS Index,CONSSENT Index,NAPMPMI Index,AHE YOY% Index,MSXAMSIL Index,SPX Index,CCMP Index,LIBOR
2020-09-23,14087800096.614824,1.497469566733514,21.021388051085996,38681388763.859604,-1.0464606872238846,0.5333333333333333,0.0,0.4,0.3,28.58,0.67,0.14,3.0,14.82,0.69,74.1,55.4,4.8,0.43,3236.92,10632.99,0.08038
2020-09-24,14066523754.719643,4.859369338836643,21.015835506378522,36388550351.057274,22.19730634023881,0.5333333333333333,0.0,0.4,0.3,28.51,0.67,0.13,3.0,14.82,0.69,74.1,55.4,4.8,0.28,3246.59,10672.27,0.08075
2020-09-25,15311431812.906868,2.787984220864246,21.16912136677511,39237201185.87508,-26.610412170233133,0.5,1.0,0.4,0.3,26.38,0.65,0.13,3.0,14.82,0.66,74.1,55.4,4.8,0.26,3298.46,10913.56,0.08013
2020-09-26,13627150546.779629,2.4680681884238425,21.13344962258669,39639095850.366,-4.321553445467771,0.5333333333333333,1.0,0.4,0.3,26.38,0.65,0.13,3.0,14.82,0.66,74.1,55.4,4.8,0.26,3298.46,10913.56,0.08013
2020-09-27,12450557505.549173,5.000478793964419,21.081467372379883,40504233720.56574,-3.4077139842742667,0.5333333333333333,1.0,0.4,0.3,26.38,0.65,0.13,3.0,14.82,0.66,74.1,55.4,4.8,0.26,3298.46,10913.56,0.08013
2020-09-28,13631183276.47775,2.3853971025850456,21.108514632092756,40407623980.40212,1.2562532470956853,0.5666666666666667,0.0,0.4,0.3,26.19,0.65,0.13,3.0,14.82,0.68,74.1,55.4,4.8,0.27,3351.6,11117.53,0.08163
2020-09-29,14145550857.237898,1.7624917911406897,21.01540908176976,40072614163.692665,3.9202784620608213,0.5333333333333333,0.0,0.4,0.3,26.27,0.65,0.12,3.0,14.82,0.7,74.1,55.4,4.8,0.28,3335.47,11085.25,0.08175
2020-09-30,11480967162.565882,2.125961814347818,20.97810645882318,40379882359.39613,-4.76743170850574,0.5,1.0,0.2,0.2,26.37,0.68,0.13,2.98,23.97,0.8,80.4,55.4,4.8,0.29,3363.0,11167.51,0.078
2020-10-01,12007383140.335423,1.3106530276233457,20.502833490113545,40626496363.57937,-2.356115372020099,0.5,1.0,0.2,0.2,26.7,0.68,0.13,2.98,23.97,0.81,80.4,55.4,4.8,0.35,3380.8,11326.51,0.08175
2020-10-02,13829404570.128979,2.038662315501938,20.462244758473414,39707854326.21522,7.147049988633512,0.5,0.0,0.2,0.2,27.63,0.7,0.13,2.98,23.97,0.82,80.4,55.4,4.8,0.38,3348.44,11075.02,0.08125
2020-10-03,15073058285.086243,1.5864474663287638,19.450925642895037,38925789402.65873,5.694035011516803,0.4666666666666667,0.0,0.2,0.2,27.63,0.7,0.13,2.98,23.97,0.82,80.4,55.4,4.8,0.38,3348.44,11075.02,0.08125
2020-10-04,10492578152.857672,1.3361513785926036,18.96935776048319,39221800890.241234,-1.6611744821062189,0.4666666666666667,1.0,0.2,0.2,27.63,0.7,0.13,2.98,23.97,0.82,80.4,55.4,4.8,0.38,3348.44,11075.02,0.08125
2020-10-05,11069243537.772959,2.4772739671644786,16.18542798912332,40005341048.07584,-5.213654898848802,0.5,1.0,0.2,0.2,27.96,0.78,0.14,2.98,23.97,0.82,80.4,55.4,4.8,0.45,3408.63,11332.49,0.08138
2020-10-06,11698376031.853104,2.2250597169555135,16.234392066610987,39806775187.90035,0.46756372267981305,0.5333333333333333,0.0,0.2,0.2,29.48,0.74,0.15,2.98,23.97,0.82,80.4,55.4,4.8,0.47,3360.95,11154.6,0.0815
2020-10-07,12913032465.66813,1.6115436176319804,13.366733470169368,38340222247.616264,11.679800506037168,0.5333333333333333,0.0,0.2,0.2,28.06,0.79,0.15,2.98,23.97,0.77,80.4,55.4,4.8,0.53,3419.45,11364.6,0.08175
2020-10-08,12376681701.943909,1.8317999900401105,13.20466458320921,38426915655.37373,-2.453386143681996,0.5,1.0,0.2,0.2,26.36,0.79,0.15,2.98,23.97,0.77,80.4,55.4,4.8,0.67,3446.83,11420.98,0.08263
2020-10-09,13031496135.3881,2.2615138256044816,13.132158097608112,39480899984.62699,-10.793549334915213,0.5333333333333333,1.0,0.2,0.2,25.0,0.77,0.15,2.98,23.97,0.79,80.4,55.4,4.8,0.81,3477.13,11579.94,0.08175
2020-10-10,14217612155.655788,2.4217995761911197,13.100528386730657,41451442205.46528,-15.789696137458634,0.5666666666666667,1.0,0.2,0.2,25.0,0.77,0.15,2.98,23.97,0.79,80.4,55.4,4.8,0.81,3477.13,11579.94,0.08175
2020-10-11,12822111148.651747,2.3652253542897483,13.0915432654859,41821470781.30466,-3.909413140452955,0.5666666666666667,1.0,0.2,0.2,25.0,0.77,0.15,2.98,23.97,0.79,80.4,55.4,4.8,0.81,3477.13,11579.94,0.08175
2020-10-12,12001791516.369331,1.5657029478243203,12.905210016627608,42257007934.90182,-4.547737584545246,0.5666666666666667,1.0,0.2,0.2,25.07,0.77,0.15,2.98,23.97,0.79,80.4,55.4,4.8,0.91,3534.22,11876.26,0.08175
2020-10-13,16141608720.923914,2.245354590554655,12.91759062614251,43668675855.03823,-13.081306174530084,0.5666666666666667,1.0,0.2,0.2,26.07,0.73,0.14,2.98,23.97,0.79,80.4,55.4,4.8,0.96,3511.93,11863.9,0.08
2020-10-14,15126153063.64151,4.184127765652647,12.901144990401482,43520033578.700584,4.540071537655365,0.5666666666666667,0.0,0.2,0.2,26.4,0.73,0.14,2.98,23.97,0.79,80.4,55.4,4.8,0.97,3488.67,11768.73,0.08088
2020-10-15,12836888456.027199,1.05850497315555,12.000915461599442,42800960131.84521,5.956892267957414,0.5666666666666667,0.0,0.2,0.2,26.97,0.73,0.14,2.98,23.97,0.83,80.4,55.4,4.8,0.93,3483.34,11713.87,0.08125
2020-10-16,15328688321.710356,1.77825845987428,11.606476085785475,42773989530.16473,0.8711439114991322,0.5333333333333333,0.0,0.2,0.2,27.41,0.75,0.14,2.98,23.97,0.85,80.4,55.4,4.8,0.87,3483.81,11671.56,0.08113
2020-10-17,14774148285.71484,1.5266895083785812,11.102134827914998,41210143985.26022,12.439672274081204,0.5333333333333333,0.0,0.2,0.2,27.41,0.75,0.14,2.98,23.97,0.85,80.4,55.4,4.8,0.87,3483.81,11671.56,0.08113
2020-10-18,10931625848.651905,1.6952557887676107,10.681249134642462,41804400961.09515,-4.152348855642913,0.5,1.0,0.2,0.2,27.41,0.75,0.14,2.98,23.97,0.85,80.4,55.4,4.8,0.87,3483.81,11671.56,0.08113
2020-10-19,11268689292.360357,3.9047971583229355,10.643826627453691,42417619899.053314,-8.681569995173504,0.5,1.0,0.2,0.2,29.18,0.77,0.15,2.98,23.97,0.84,80.4,55.4,4.8,0.76,3426.92,11478.88,0.08088
2020-10-20,12555376164.103123,1.190714967832207,10.677394753759021,42848035713.18105,-4.551743672125724,0.5333333333333333,1.0,0.2,0.2,29.35,0.79,0.14,2.98,23.97,0.83,80.4,55.4,4.8,0.7,3443.12,11516.49,0.08038
2020-10-21,14995619219.701767,4.161449150759381,10.698812514210028,42170157707.68765,9.869209392232108,0.5333333333333333,0.0,0.2,0.2,28.65,0.82,0.15,2.98,23.97,0.83,80.4,55.4,4.8,0.65,3435.56,11484.69,0.08063
2020-10-22,20352421566.672276,5.166853385134118,10.60087433625191,44821933440.208565,-18.599493788277925,0.5333333333333333,1.0,0.2,0.2,28.11,0.86,0.15,2.98,23.97,0.85,80.4,55.4,4.8,0.63,3453.49,11506.01,0.08413
2020-10-23,17349775463.79563,4.274359826939246,9.913909523194523,46598131490.385254,-17.729758922415783,0.5666666666666667,1.0,0.2,0.2,27.55,0.84,0.16,2.98,23.97,0.85,80.4,55.4,4.8,0.66,3465.39,11548.28,0.08138
2020-10-24,14135754805.625849,1.915504100455962,10.320039889399167,46197348989.26124,2.25971609497617,0.6,0.0,0.2,0.2,27.55,0.84,0.16,2.98,23.97,0.85,80.4,55.4,4.8,0.66,3465.39,11548.28,0.08138
2020-10-25,11685902065.69772,2.2259088064654975,9.649176103120084,46793129078.66789,-4.104848691649465,0.6,1.0,0.2,0.2,27.55,0.84,0.16,2.98,23.97,0.85,80.4,55.4,4.8,0.66,3465.39,11548.28,0.08138
2020-10-26,11137827224.624619,4.594268071242482,8.53217450876861,46215671909.54588,7.351097893233032,0.6,0.0,0.2,0.2,32.46,0.8,0.15,2.98,23.97,0.83,80.4,55.4,4.8,0.54,3400.97,11358.94,0.08063
2020-10-27,14022190214.108458,2.68244035164048,8.559741428796993,44687174328.78215,14.528634201083605,0.5666666666666667,0.0,0.2,0.2,33.35,0.77,0.15,2.98,23.97,0.84,80.4,55.4,4.8,0.44,3390.68,11431.35,0.08163
2020-10-28,13158937377.889753,2.535979559018017,8.80073223468684,45900103742.0686,-9.134890713735217,0.5333333333333333,1.0,0.2,0.2,40.28,0.77,0.15,2.98,23.97,0.87,80.4,55.4,4.8,0.23,3271.03,11004.87,0.08025
2020-10-29,15331926600.204834,1.7930231093295106,9.012216908989064,44009500353.26594,16.879916308066072,0.5666666666666667,0.0,0.2,0.2,37.59,0.82,0.15,2.98,23.97,0.85,80.4,55.4,4.8,0.11,3310.11,11185.59,0.081
2020-10-30,13400155121.564037,6.59177091448521,9.50106483991963,44250150913.14542,2.050251299985632,0.5666666666666667,1.0,0.2,0.2,38.02,0.87,0.15,2.98,23.97,0.87,80.4,55.4,4.8,0.09,3269.96,10911.59,0.08138
2020-10-31,47173574433.84114,3.3608772773893634,9.496027498603194,43492902491.279816,8.039414643787211,0.5666666666666667,0.0,0.2,0.2,38.02,0.87,0.15,2.98,23.97,0.87,80.4,55.4,4.8,0.09,3269.96,10911.59,0.08138
2020-11-01,11497836100.927105,3.5920203828638364,9.56729589044829,43828439511.28971,-2.465404010952284,0.5333333333333333,1.0,0.2,0.2,38.02,0.87,0.15,2.98,23.97,0.87,80.4,55.4,4.8,0.09,3269.96,10911.59,0.08138
2020-11-02,11114244163.57619,6.8847510015362445,9.464891935993782,45561083772.57298,-9.313932364671984,0.5666666666666667,1.0,0.1,0.0,37.13,0.84,0.15,2.84,22.75,0.89,81.8,58.8,4.6,0.11,3310.24,10957.61,0.08113
2020-11-03,13426415642.54564,1.8714040443239242,9.783591514340419,43403449074.78331,19.13847588602556,0.6,0.0,0.1,0.0,35.55,0.9,0.17,2.84,22.75,0.87,81.8,58.8,4.6,0.15,3369.16,11160.57,0.082
2020-11-04,12635546741.743402,2.7614197192610845,10.375350260656754,43621185584.92854,-4.4017275144170185,0.5666666666666667,1.0,0.1,0.0,29.57,0.76,0.14,2.84,22.75,0.82,81.8,58.8,4.6,0.26,3443.44,11590.78,0.0815
2020-11-05,15354878687.24573,2.951655422104409,10.30423925169766,45539944333.3822,-17.069074931071043,0.5666666666666667,1.0,0.1,0.0,27.58,0.76,0.14,2.84,22.75,0.81,81.8,58.8,4.6,0.41,3510.45,11890.93,0.08138
2020-11-06,16418070824.442863,9.925362032132568,10.750749427794178,47917785497.37542,-12.10255027970311,0.6,1.0,0.1,0.0,24.86,0.82,0.15,2.84,22.75,0.81,81.8,58.8,4.6,0.51,3509.44,11895.23,0.08263
2020-11-07,18752486159.462505,8.163397121311334,11.159320676176993,52384832370.77676,-31.82090097774426,0.6333333333333333,1.0,0.1,0.0,24.86,0.82,0.15,2.84,22.75,0.81,81.8,58.8,4.6,0.51,3509.44,11895.23,0.08263
2020-11-08,18499635730.22636,5.409303153084977,13.273137279551039,49652834219.774155,26.551641639592788,0.6333333333333333,0.0,0.1,0.0,24.86,0.82,0.15,2.84,22.75,0.81,81.8,58.8,4.6,0.51,3509.44,11895.23,0.08263
2020-11-09,12288001447.403307,4.9315660227588864,13.883634912532901,51632341197.52887,-15.464470002149142,0.6,1.0,0.1,0.0,25.75,0.92,0.17,2.84,22.75,0.81,81.8,58.8,4.6,0.65,3550.5,11713.78,0.08113
2020-11-10,13803487727.68367,4.6197189375694165,13.883854403747529,50326283291.631096,11.354813631885236,0.6,0.0,0.1,0.0,24.8,0.96,0.18,2.84,22.75,0.81,81.8,58.8,4.6,0.75,3545.53,11553.86,0.08488
2020-11-11,12922517239.79318,13.261543632969051,14.031379914579285,52458581174.46117,-5.7339575776617835,0.5666666666666667,1.0,0.1,0.0,23.45,0.98,0.18,2.84,22.75,0.81,81.8,58.8,4.6,0.83,3572.66,11786.43,0.08488
2020-11-12,13837086434.490934,8.03596933057861,14.42637775626201,51895661474.0754,-0.2589816714782387,0.5666666666666667,0.0,0.1,0.0,25.35,0.88,0.18,2.84,22.75,0.81,81.8,58.8,4.6,0.9,3537.01,11709.59,0.0815
2020-11-13,12508668239.319338,3.532285016863341,14.275632463154665,52384976673.50078,-3.3247645911202426,0.5333333333333333,1.0,0.1,0.0,23.1,0.9,0.18,2.84,22.75,0.8,81.8,58.8,4.6,0.95,3585.15,11829.29,0.08325
2020-11-14,13149441500.388721,3.9176487715361077,14.294642645458604,53556039240.398056,-12.685420189378306,0.5666666666666667,1.0,0.1,0.0,23.1,0.9,0.18,2.84,22.75,0.8,81.8,58.8,4.6,0.95,3585.15,11829.29,0.08325
2020-11-15,10261192337.248611,2.2351398738913986,14.369524774437998,52265913310.16294,12.061179085022218,0.6,0.0,0.1,0.0,23.1,0.9,0.18,2.84,22.75,0.8,81.8,58.8,4.6,0.95,3585.15,11829.29,0.08325
2020-11-16,9757233125.80898,3.2158264943388986,14.520181378200819,50903243028.262955,13.221708688517651,0.6,0.0,0.1,0.0,22.45,0.91,0.18,2.84,22.75,0.77,81.8,58.8,4.6,1.01,3626.91,11924.13,0.08363
2020-11-17,11746044062.046091,5.397686638000835,14.465973342729567,52658175066.73789,-11.355533503048832,0.6,1.0,0.1,0.0,22.71,0.86,0.17,2.84,22.75,0.75,81.8,58.8,4.6,1.03,3609.53,11899.34,0.08213
2020-11-18,15166074131.399315,5.578999401652027,14.706284132404317,54999392727.536,-16.21877818855512,0.6,1.0,0.1,0.0,23.84,0.87,0.17,2.84,22.75,0.75,81.8,58.8,4.6,1.02,3567.79,11801.6,0.08225
2020-11-19,17515072490.78474,4.887354077707869,15.146761431138058,54348932136.90966,5.224467203331187,0.6,0.0,0.1,0.0,23.11,0.83,0.16,2.84,22.75,0.75,81.8,58.8,4.6,0.97,3581.87,11904.71,0.08238
2020-11-20,12325107820.40654,2.022095547184108,15.168060575797838,53567554783.52505,7.284975180676781,0.5666666666666667,0.0,0.1,0.0,23.7,0.82,0.16,2.84,22.75,0.75,81.8,58.8,4.6,0.91,3557.54,11854.97,0.08263
2020-11-21,19287374460.85014,7.940940915522333,15.18093694467652,58660559132.70391,-37.77072269767018,0.5666666666666667,1.0,0.1,0.0,23.7,0.82,0.16,2.84,22.75,0.75,81.8,58.8,4.6,0.91,3557.54,11854.97,0.08263
2020-11-22,21294666288.163055,13.011163685893848,16.706179215173677,62005393028.03212,-32.70041320993528,0.5666666666666667,1.0,0.1,0.0,23.7,0.82,0.16,2.84,22.75,0.75,81.8,58.8,4.6,0.91,3557.54,11854.97,0.08263
2020-11-23,24270587363.974297,15.066242828007717,17.31153718097919,62911594036.83108,-11.871852290102424,0.5666666666666667,1.0,0.1,0.0,22.66,0.85,0.16,2.84,22.75,0.75,81.8,58.8,4.6,0.9,3577.59,11880.63,0.082
2020-11-24,26970667678.280483,9.397278086522306,17.35881114317226,69345519718.25705,-54.4186946456573,0.6,1.0,0.1,0.0,21.64,0.88,0.16,2.84,22.75,0.71,81.8,58.8,4.6,0.99,3635.41,12036.79,0.08013
2020-11-25,22988428840.918175,3.316669829768898,20.17891875786825,68363500471.697044,6.797284423543147,0.6,0.0,0.1,0.0,21.25,0.88,0.16,2.84,22.75,0.65,81.8,58.8,4.6,1.04,3629.65,12094.4,0.08
2020-11-26,18564442763.172543,10.922370759502542,20.219765638855904,65268489508.924904,31.46374174532764,0.6,0.0,0.1,0.0,21.25,0.88,0.16,2.84,22.75,0.65,81.8,58.8,4.6,1.05,3629.65,12094.4,0.08
2020-11-27,31466912153.37642,12.83564322282541,20.678422345004492,60131398782.67973,55.54885739860936,0.6,0.0,0.1,0.0,20.84,0.84,0.15,2.84,22.75,0.65,81.8,58.8,4.6,1.01,3638.35,12205.85,0.08025
2020-11-28,16549847870.92826,3.985529233526222,22.185231499221768,58894179884.35343,11.76672902966277,0.5666666666666667,0.0,0.1,0.0,20.84,0.84,0.15,2.84,22.75,0.65,81.8,58.8,4.6,1.01,3638.35,12205.85,0.08025
2020-11-29,14977631471.425041,5.432952550576033,22.064237058908503,61048890591.02207,-19.853139538935352,0.5666666666666667,1.0,0.1,0.0,20.84,0.84,0.15,2.84,22.75,0.65,81.8,58.8,4.6,1.01,3638.35,12205.85,0.08025
2020-11-30,16042891354.075312,14.568974410487954,22.329261734062428,66837994414.15864,-38.44370071869969,0.5666666666666667,1.0,0.1,0.0,20.57,0.84,0.15,2.96,14.77,0.59,76.9,57.3,4.6,0.94,3621.63,12198.74,0.085
2020-12-01,22160718675.91154,12.71796303524286,24.15332525849018,68911313818.52339,-26.875024150586,0.6,1.0,0.1,0.0,20.77,0.93,0.17,2.96,14.77,0.57,76.9,57.3,4.6,0.93,3662.45,12355.11,0.0805
2020-12-02,27029564589.88257,14.928531697460585,24.374324301810365,67385513745.92836,19.106395465386868,0.6,0.0,0.1,0.0,21.17,0.94,0.16,2.96,14.77,0.57,76.9,57.3,4.6,0.92,3669.01,12349.37,0.0815
2020-12-03,16417415254.217945,3.8757992907006837,24.339782557106652,67861199578.75029,-5.587790214201618,0.5666666666666667,1.0,0.1,0.0,21.28,0.91,0.15,2.96,14.77,0.57,76.9,57.3,4.6,0.94,3666.72,12377.18,0.08275
2020-12-04,16223658859.540197,4.302991691233387,24.100579771255976,70259325080.66196,-19.73653649860273,0.6,1.0,0.1,0.0,20.79,0.97,0.15,2.96,14.77,0.53,76.9,57.3,4.6,0.99,3699.12,12464.23,0.08325
2020-12-05,16971314034.820797,9.149164601138068,24.40208048237552,65056077856.79638,48.66749286514164,0.6,0.0,0.1,0.0,20.79,0.97,0.15,2.96,14.77,0.53,76.9,57.3,4.6,0.99,3699.12,12464.23,0.08325
2020-12-06,12478903201.838266,7.577332770660746,25.612232101008573,68699587967.53207,-24.390532670100356,0.5666666666666667,1.0,0.1,0.0,20.79,0.97,0.15,2.96,14.77,0.53,76.9,57.3,4.6,0.99,3699.12,12464.23,0.08325
2020-12-07,12005184753.555706,3.721469107429357,25.989202219952002,68156417133.6526,2.3489217610377864,0.5666666666666667,0.0,0.1,0.0,21.3,0.92,0.14,2.96,14.77,0.52,76.9,57.3,4.6,1.02,3691.96,12519.95,0.08288
2020-12-08,11257039000.525858,2.12581567091911,24.991174039617675,67243149842.78897,7.396824075033919,0.5333333333333333,0.0,0.1,0.0,20.68,0.92,0.15,2.96,14.77,0.52,76.9,57.3,4.6,1.03,3702.25,12582.77,0.0825
2020-12-09,14793765779.901247,5.175478649492675,24.64321062620094,62787454793.12797,36.404494078361154,0.5333333333333333,0.0,0.1,0.0,22.27,0.94,0.15,2.96,14.77,0.52,76.9,57.3,4.6,0.99,3672.82,12338.95,0.08263
2020-12-10,15652808129.964645,6.538074337912349,25.465803357700718,64690743926.548965,-21.546145009809834,0.5,1.0,0.1,0.0,22.52,0.91,0.14,2.96,14.77,0.5,76.9,57.3,4.6,0.9,3668.1,12405.81,0.08288
2020-12-11,11635204680.647749,11.842232683230804,25.5596570556442,62644995588.38863,8.941791431946513,0.5333333333333333,0.0,0.1,0.0,23.31,0.9,0.12,2.96,14.77,0.52,76.9,57.3,4.6,0.78,3663.46,12377.87,0.08325
2020-12-12,11133805503.287556,9.975922731347623,25.542646227123754,63115842609.45265,4.9962719605931625,0.5,1.0,0.1,0.0,23.31,0.9,0.12,2.96,14.77,0.52,76.9,57.3,4.6,0.78,3663.46,12377.87,0.08325
2020-12-13,8550176272.380902,3.934181887877685,25.53702461169625,64479186201.8711,-13.962680390010519,0.5333333333333333,1.0,0.1,0.0,23.31,0.9,0.12,2.96,14.77,0.52,76.9,57.3,4.6,0.78,3663.46,12377.87,0.08325
2020-12-14,9077215826.076893,7.3092108754715355,25.61768112757516,66452056060.91058,-23.221909695674412,0.5333333333333333,1.0,0.1,0.0,24.72,0.89,0.12,2.96,14.77,0.52,76.9,57.3,4.6,0.67,3647.49,12440.04,0.0825
2020-12-15,8723131232.564047,3.2739296964042524,25.742708913243344,66961978789.20442,-2.195102726926507,0.5333333333333333,1.0,0.1,0.0,22.89,0.91,0.11,2.96,14.77,0.53,76.9,57.3,4.6,0.59,3694.62,12595.06,0.082
2020-12-16,8638018862.294666,5.007293971214494,25.670609435418566,66720371932.87956,-1.142068359676614,0.5666666666666667,0.0,0.1,0.0,22.5,0.92,0.12,2.96,14.77,0.4,76.9,57.3,4.6,0.57,3701.17,12658.19,0.08125
2020-12-17,14807769898.78534,9.836673023207368,25.579085318763777,73304118952.76915,-50.10937617985962,0.5666666666666667,1.0,0.1,0.0,21.93,0.93,0.12,2.96,14.77,0.36,76.9,57.3,4.6,0.58,3722.48,12764.75,0.08538
2020-12-18,25211206655.38923,10.801153125523001,27.52363469212664,72654540563.62758,0.8799189478841072,0.5666666666666667,0.0,0.1,0.0,21.57,0.95,0.12,2.96,14.77,0.37,76.9,57.3,4.6,0.59,3709.41,12755.64,0.08438
2020-12-19,15415062970.074484,5.70976448662509,27.28644593759554,74008258553.22087,-16.60836415493179,0.5333333333333333,1.0,0.1,0.0,21.57,0.95,0.12,2.96,14.77,0.37,76.9,57.3,4.6,0.59,3709.41,12755.64,0.08438
2020-12-20,13075099614.843843,13.851023902462202,27.351099993349884,73759603411.53351,-9.358623630464876,0.5666666666666667,0.0,0.1,0.0,21.57,0.95,0.12,2.96,14.77,0.37,76.9,57.3,4.6,0.59,3709.41,12755.64,0.08438
2020-12-21,13149720046.368267,8.213143359515698,27.324829161568164,73220464788.09114,9.251186644572613,0.5666666666666667,0.0,0.1,0.0,25.16,0.93,0.12,2.96,14.77,0.37,76.9,57.3,4.6,0.51,3694.92,12742.52,0.08463
2020-12-22,16819904526.07935,5.487968026429371,26.085998154934693,69216352063.36588,33.335703445177955,0.5333333333333333,0.0,0.1,0.0,24.23,0.92,0.11,2.96,14.77,0.35,76.9,57.3,4.6,0.48,3687.26,12807.92,0.08513
2020-12-23,14857383393.488934,3.9146221968765076,26.325215052443813,72493476408.40465,-27.29012624483903,0.5,1.0,0.1,0.0,23.31,0.94,0.12,2.96,14.77,0.25,76.9,57.3,4.6,0.49,3690.01,12771.11,0.08563
2020-12-24,17588692760.473267,16.517702341161566,26.80230911202359,65419875131.19837,52.088088004886345,0.5,0.0,0.1,0.0,21.53,0.92,0.12,2.96,14.77,0.25,76.9,57.3,4.6,0.5,3703.06,12804.73,0.081
2020-12-25,13783209889.308784,5.620588295943662,27.20930293758812,69681408430.95467,-37.47982993159178,0.4666666666666667,1.0,0.1,0.0,21.53,0.92,0.12,2.96,14.77,0.25,76.9,57.3,4.6,0.49,3703.06,12804.73,0.081
2020-12-26,13535036432.680475,3.724425233799707,28.004414450575908,71282911314.0974,-15.099248499671603,0.5,1.0,0.1,0.0,21.53,0.92,0.12,2.96,14.77,0.25,76.9,57.3,4.6,0.49,3703.06,12804.73,0.081
2020-12-27,14957720765.964333,5.64339082464744,27.674498762847335,72687309443.59064,-10.510016699794505,0.5333333333333333,1.0,0.1,0.0,21.53,0.92,0.12,2.96,14.77,0.25,76.9,57.3,4.6,0.49,3703.06,12804.73,0.081
2020-12-28,24274163875.21126,29.116248598591483,26.504598674176208,80552539897.17625,-45.58451369048589,0.5666666666666667,1.0,0.1,0.0,21.7,0.92,0.12,2.96,14.77,0.22,76.9,57.3,4.6,0.53,3735.36,12899.42,0.081
2020-12-29,20855741720.30241,18.355302777502743,29.27089804039167,82177440259.33293,-23.82648294590001,0.6,1.0,0.1,0.0,23.08,0.94,0.13,2.96,14.77,0.22,76.9,57.3,4.6,0.52,3727.04,12850.22,0.08738
2020-12-30,18898470409.651073,12.634659543331281,29.181590249552983,84439166903.41919,-10.77465130406324,0.6,1.0,0.1,0.0,22.77,0.92,0.12,2.96,14.77,0.24,76.9,57.3,4.6,0.5,3732.04,12870.0,0.08563
2020-12-31,16984275131.65031,6.582836820387001,27.897436656197982,85278305107.09499,-11.179466337497729,0.6,1.0,0.3,0.4,22.75,0.91,0.12,3.0,19.79,0.24,80.7,60.5,5.5,0.48,3756.07,12888.28,0.07763
2021-01-01,15162345721.811367,7.389068169076836,27.731214160609756,83944417701.65413,10.008225222811461,0.6,0.0,0.3,0.4,22.75,0.91,0.12,3.0,19.79,0.24,80.7,60.5,5.5,0.4,3756.07,12888.28,0.07763
2021-01-02,13811998014.326729,11.68543975261673,27.70515950185717,82321789515.32544,5.531474047085453,0.6,0.0,0.3,0.4,22.75,0.91,0.12,3.0,19.79,0.24,80.7,60.5,5.5,0.4,3756.07,12888.28,0.07763
2021-01-03,22045699489.760574,6.454627744626464,27.817951173080818,88648212126.19522,-52.88884436883302,0.5666666666666667,1.0,0.3,0.4,22.75,0.91,0.12,3.0,19.79,0.24,80.7,60.5,5.5,0.4,3756.07,12888.28,0.07763
2021-01-04,47489588928.60675,30.948221739071982,29.347392358042057,111842989578.52019,-200.0720525867647,0.5666666666666667,1.0,0.3,0.4,26.97,0.91,0.11,3.0,19.79,0.24,80.7,60.5,5.5,0.31,3700.65,12698.45,0.08463
2021-01-05,60188091936.45354,87.8726570238041,46.55468348748844,125496979889.93062,-61.329628172449134,0.6,1.0,0.3,0.4,25.34,0.95,0.12,3.0,19.79,0.27,80.7,60.5,5.5,0.24,3726.86,12818.96,0.08638
2021-01-06,39373801363.50989,36.244124791769536,51.08352378108465,123889086831.99329,-1.3051084022572468,0.6,0.0,0.3,0.4,25.07,1.04,0.14,3.0,19.79,0.28,80.7,60.5,5.5,0.25,3748.14,12740.79,0.0865
2021-01-07,44941626366.17421,20.529919164195235,51.14178446099675,137520833097.58026,-122.59739080221539,0.6,1.0,0.3,0.4,22.37,1.08,0.14,3.0,19.79,0.31,80.7,60.5,5.5,0.31,3803.79,13067.48,0.08675
2021-01-08,39668894813.81706,34.33852517888613,55.56681023958123,136674931654.66287,-21.192107208716607,0.6333333333333333,0.0,0.3,0.4,21.56,1.12,0.13,3.0,19.79,0.35,80.7,60.5,5.5,0.39,3824.68,13201.98,0.08675
2021-01-09,43830070499.85643,44.87148447778327,55.12028846180751,136696549279.34601,-26.515439046012943,0.6333333333333333,1.0,0.3,0.4,21.56,1.12,0.13,3.0,19.79,0.35,80.7,60.5,5.5,0.39,3824.68,13201.98,0.08675
2021-01-10,33340415727.432377,13.029653345901806,55.03626936324064,147578404817.94058,-83.5997537218584,0.6333333333333333,1.0,0.3,0.4,21.56,1.12,0.13,3.0,19.79,0.35,80.7,60.5,5.5,0.39,3824.68,13201.98,0.08675
2021-01-11,40477731029.84812,45.34472562638575,57.6191753155684,139681296206.59305,30.80617620611997,0.6666666666666666,0.0,0.3,0.4,24.08,1.15,0.14,3.0,19.79,0.35,80.7,60.5,5.5,0.36,3799.61,13036.43,0.08688
2021-01-12,60125759158.80031,40.56769548397142,58.98746186973176,121945444591.00557,134.59789184870056,0.6333333333333333,0.0,0.3,0.4,23.33,1.13,0.14,3.0,19.79,0.35,80.7,60.5,5.5,0.36,3801.19,13072.43,0.08588
2021-01-13,36661420733.58492,50.69439618938463,65.42237852524293,114268068858.3403,23.95215806003739,0.6,0.0,0.3,0.4,22.21,1.08,0.14,3.0,19.79,0.35,80.7,60.5,5.5,0.35,3809.84,13128.95,0.086
